predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
fa209272-e2a0-4035-adfd-c4e0cde088e1,testvideo.mp4,480,854,6.5,1,long sleeve top,0.84,23,215,162,483,0,65,154,177,[     44.302      5.8019      197.51],1
68524aaa-77ed-4ef3-95a4-f96d7cda0939,testvideo.mp4,480,854,6.5,1,long sleeve top,0.92,237,158,197,599,1,69,193,244,[     86.003      60.292      42.782],2
82183669-fba3-4585-8e69-2d8f257768d4,testvideo.mp4,480,854,7.0,1,long sleeve top,0.93,29,231,161,469,1,73,153,176,[     42.911      5.1504         196],1
2fa5c463-43d1-4ca8-b9b2-a8aafdcade60,testvideo.mp4,480,854,7.0,1,long sleeve top,0.92,242,166,202,596,6,87,195,246,[     85.199      58.669      40.276],2
7b936e59-5441-42ac-877b-83e62ed0e271,testvideo.mp4,480,854,7.5,1,long sleeve top,0.89,28,229,161,478,2,58,138,183,[     114.01      133.56      126.54],1
c3043ca6-0f1c-4454-ac49-06d59516a4c0,testvideo.mp4,480,854,7.5,1,long sleeve top,0.93,234,180,207,599,0,81,206,206,[     219.14      214.18      222.93],2
bcce1743-6543-4ef8-8454-e850f705950d,testvideo.mp4,480,854,8.0,1,long sleeve top,0.93,241,173,204,576,5,61,198,200,[      226.9       220.4      226.31],2
e03b4c02-a1d4-4dfe-8862-ab14469235ec,testvideo.mp4,480,854,8.5,1,long sleeve top,0.84,22,210,166,483,0,58,159,186,[     49.362      51.036      46.478],1
1cca9909-251c-4152-a279-c680631456ce,testvideo.mp4,480,854,8.5,1,long sleeve top,0.94,231,161,210,594,10,68,197,204,[     225.81      216.86      222.01],2
27f271f9-8135-414c-a7f0-65ad09ae66a5,testvideo.mp4,480,854,9.0,1,long sleeve top,0.75,36,207,159,484,8,68,148,180,[     166.42      184.39      187.14],1
d2924b3f-808a-4400-9e84-28f64f26d960,testvideo.mp4,480,854,9.0,1,long sleeve top,0.94,233,159,211,593,4,76,207,202,[     224.94      215.12      219.73],2
c3caa61b-9428-48cb-a83b-9dfa1d043132,testvideo.mp4,480,854,9.5,1,long sleeve top,0.83,42,208,173,482,19,71,153,186,[     114.28      129.69      117.41],1
a728359c-dc88-4222-b91b-f25ef5166c0a,testvideo.mp4,480,854,9.5,1,long sleeve top,0.94,232,160,202,594,0,82,199,195,[     230.48      220.45       224.2],2
f69376cb-6358-487f-acf2-dc36a831c533,testvideo.mp4,480,854,10.0,1,long sleeve top,0.91,54,210,155,477,17,63,118,182,[     45.343      47.963      42.143],1
1c71453d-5faa-4dd9-863e-c06e883fd64a,testvideo.mp4,480,854,10.0,1,long sleeve top,0.94,236,162,211,592,12,78,199,197,[     232.28      222.24      225.35],2
bff967c8-4005-42e8-ab14-f399c634af99,testvideo.mp4,480,854,10.5,1,long sleeve top,0.45,18,235,153,438,0,42,75,189,[     139.89      156.82       138.5],1
7a9b431e-2b76-4d53-952a-db36f7192c22,testvideo.mp4,480,854,10.5,1,long sleeve top,0.9,237,195,217,564,23,77,189,182,[     224.04      214.62      218.39],2
59415e1e-93a3-4c1a-a5e6-bbc2c6b9fa1e,testvideo.mp4,480,854,11.0,1,long sleeve top,0.87,273,163,198,613,57,64,140,223,[     217.85      205.91      209.53],2
